StartDate (mm/dd/yyyy),Age,Attrition,BusinessTravel,Performance Score,Department,DistanceFromHome (miles),Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate (Dollars),JobInvolvement,JobLevel,JobRole,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
,42,No,Travel_Rarely,1142,Research & Development,8,Bachelor,Life Sciences,1860,Very High,Male,81,High,1,Laboratory Technician,Single,3968,13624,4,Y,No,13,Excellent,80,0,8,3,3,0,0,0,0
,32,Yes,Travel_Rarely,414,Sales,2,Master,Marketing,1862,High,Male,82,Medium,2,Sales Executive,Single,9907,26186,7,Y,Yes,12,Excellent,80,0,7,3,2,2,2,2,2
,46,No,Travel_Rarely,1319,Sales,3,Bachelor,Technical Degree,1863,Low,Female,45,Very High,4,Sales Executive,Divorced,13225,7739,2,Y,No,12,Excellent,80,1,25,5,3,19,17,2,8
,27,No,Travel_Rarely,728,Sales,23,Below College,Medical,1864,Medium,Female,36,Medium,2,Sales Representative,Married,3540,7018,1,Y,No,21,Outstanding,80,1,9,5,3,9,8,5,8
,29,No,Travel_Rarely,352,Human Resources,6,Below College,Medical,1865,Very High,Male,87,Medium,1,Human Resources,Married,2804,15434,1,Y,No,11,Excellent,80,0,1,3,3,1,0,0,0
,43,No,Travel_Rarely,823,Research & Development,6,Bachelor,Medical,1866,Low,Female,81,Medium,5,Manager,Married,19392,22539,7,Y,No,13,Excellent,80,0,21,2,3,16,12,6,14
,48,No,Travel_Rarely,1224,Research & Development,10,Bachelor,Life Sciences,1867,Very High,Male,91,Medium,5,Research Director,Married,19665,13583,4,Y,No,12,Excellent,80,0,29,3,3,22,10,12,9
,29,Yes,Travel_Frequently,459,Research & Development,24,College,Life Sciences,1868,Very High,Male,73,Medium,1,Research Scientist,Single,2439,14753,1,Y,Yes,24,Outstanding,80,0,1,3,2,1,0,1,0
,46,Yes,Travel_Rarely,1254,Sales,10,Bachelor,Life Sciences,1869,High,Female,64,High,3,Sales Executive,Married,7314,14011,5,Y,No,21,Outstanding,80,3,14,2,3,8,7,0,7
,27,No,Travel_Frequently,1131,Research & Development,15,Bachelor,Life Sciences,1870,Very High,Female,77,Medium,1,Research Scientist,Married,4774,23844,0,Y,No,19,Excellent,80,1,8,2,2,7,6,7,3
,39,No,Travel_Rarely,835,Research & Development,19,Master,Other,1871,Very High,Male,41,High,2,Research Scientist,Divorced,3902,5141,8,Y,No,14,Excellent,80,3,7,2,3,2,2,2,2
,55,No,Travel_Rarely,836,Research & Development,2,Master,Technical Degree,1873,Medium,Male,98,Medium,1,Research Scientist,Married,2662,7975,8,Y,No,20,Outstanding,80,1,19,2,4,5,2,0,4
,28,No,Travel_Rarely,1172,Sales,3,Bachelor,Medical,1875,Medium,Female,78,High,1,Sales Representative,Married,2856,3692,1,Y,No,19,Excellent,80,1,1,3,3,1,0,0,0
,30,Yes,Travel_Rarely,945,Sales,9,Bachelor,Medical,1876,Medium,Male,89,High,1,Sales Representative,Single,1081,16019,1,Y,No,13,Excellent,80,0,1,3,2,1,0,0,0
,22,Yes,Travel_Rarely,391,Research & Development,7,Below College,Life Sciences,1878,Very High,Male,75,High,1,Research Scientist,Single,2472,26092,1,Y,Yes,23,Outstanding,80,0,1,2,3,1,0,0,0
,36,No,Travel_Rarely,1266,Sales,10,Master,Technical Degree,1880,Medium,Female,63,Medium,2,Sales Executive,Married,5673,6060,1,Y,Yes,13,Excellent,80,1,10,4,3,10,9,1,7
,31,No,Travel_Rarely,311,Research & Development,20,Bachelor,Life Sciences,1881,Medium,Male,89,High,2,Laboratory Technician,Divorced,4197,18624,1,Y,No,11,Average,80,1,10,2,3,10,8,0,2
,34,No,Travel_Rarely,1480,Sales,4,Bachelor,Life Sciences,1882,High,Male,64,High,3,Sales Executive,Married,9713,24444,2,Y,Yes,13,Excellent,80,3,9,3,3,5,3,1,0
,29,No,Travel_Rarely,592,Research & Development,7,Bachelor,Life Sciences,1883,Very High,Male,59,High,1,Laboratory Technician,Single,2062,19384,3,Y,No,14,Excellent,80,0,11,2,3,3,2,1,2
,37,No,Travel_Rarely,783,Research & Development,7,Master,Medical,1885,Very High,Male,78,High,2,Research Scientist,Married,4284,13588,5,Y,Yes,22,Outstanding,80,1,16,2,3,5,3,0,4
,35,No,Travel_Rarely,219,Research & Development,16,College,Other,1886,Very High,Female,44,Medium,2,Manufacturing Director,Married,4788,25388,0,Y,Yes,11,Excellent,80,0,4,2,3,3,2,0,2
,45,No,Travel_Rarely,556,Research & Development,25,College,Life Sciences,1888,Medium,Female,93,Medium,2,Manufacturing Director,Married,5906,23888,0,Y,No,13,Excellent,80,2,10,2,2,9,8,3,8
,36,No,Travel_Frequently,1213,Human Resources,2,Below College,Human Resources,1890,Medium,Male,94,Medium,2,Human Resources,Single,3886,4223,1,Y,No,21,Outstanding,80,0,10,2,2,10,1,0,8
,40,No,Travel_Rarely,1137,Research & Development,1,Master,Life Sciences,1892,Low,Male,98,High,4,Manager,Divorced,16823,18991,2,Y,No,11,Excellent,80,1,22,3,3,19,7,11,16
,26,No,Travel_Rarely,482,Research & Development,1,College,Life Sciences,1893,Medium,Female,90,Medium,1,Research Scientist,Married,2933,14908,1,Y,Yes,13,Excellent,80,1,1,3,2,1,0,1,0
,27,No,Travel_Rarely,511,Sales,2,College,Medical,1898,Low,Female,89,Very High,2,Sales Executive,Single,6500,26997,0,Y,No,14,Excellent,80,0,9,5,2,8,7,0,7
,48,No,Travel_Frequently,117,Research & Development,22,Bachelor,Medical,1900,Very High,Female,58,High,4,Manager,Divorced,17174,2437,3,Y,No,11,Poor,80,1,24,3,3,22,17,4,7
,44,No,Travel_Rarely,170,Research & Development,1,Master,Life Sciences,1903,Medium,Male,78,Very High,2,Healthcare Representative,Married,5033,9364,2,Y,No,15,Excellent,80,1,10,5,3,2,0,2,2
,34,Yes,Non-Travel,967,Research & Development,16,Master,Technical Degree,1905,Very High,Male,85,Low,1,Research Scientist,Married,2307,14460,1,Y,Yes,23,Outstanding,80,1,5,2,3,5,2,3,0
,56,Yes,Travel_Rarely,1162,Research & Development,24,College,Life Sciences,1907,Low,Male,97,High,1,Laboratory Technician,Single,2587,10261,1,Y,No,16,Excellent,80,0,5,3,3,4,2,1,0
,36,No,Travel_Rarely,335,Sales,17,College,Marketing,1908,High,Male,33,Medium,2,Sales Executive,Married,5507,16822,2,Y,No,16,Excellent,80,2,12,1,1,4,2,1,3
,41,No,Travel_Rarely,337,Sales,8,Bachelor,Marketing,1909,High,Female,54,High,2,Sales Executive,Married,4393,26841,5,Y,No,21,Outstanding,80,1,14,3,3,5,4,1,4
,42,No,Travel_Rarely,1396,Research & Development,6,Bachelor,Medical,1911,High,Male,83,High,3,Research Director,Married,13348,14842,9,Y,No,13,Excellent,80,1,18,3,4,13,7,5,7
,31,No,Travel_Rarely,1079,Sales,10,College,Medical,1912,High,Female,86,High,2,Sales Executive,Divorced,6583,20115,2,Y,Yes,11,Excellent,80,1,8,2,3,5,2,1,4
,34,No,Travel_Rarely,735,Sales,3,Below College,Medical,1915,Very High,Female,75,Medium,2,Sales Executive,Married,8103,16495,3,Y,Yes,12,Excellent,80,0,9,3,2,4,2,0,1
,31,No,Travel_Rarely,471,Research & Development,4,Bachelor,Medical,1916,Low,Female,62,Very High,1,Laboratory Technician,Divorced,3978,16031,8,Y,No,12,Excellent,80,1,4,0,2,2,2,2,2
,26,No,Travel_Frequently,1096,Research & Development,6,Bachelor,Other,1918,High,Male,61,Very High,1,Laboratory Technician,Married,2544,7102,0,Y,No,18,Excellent,80,1,8,3,3,7,7,7,7
,45,No,Travel_Frequently,1297,Research & Development,1,Master,Medical,1922,Medium,Male,44,High,2,Healthcare Representative,Single,5399,14511,4,Y,No,12,Excellent,80,0,12,3,3,4,2,0,3
,33,No,Travel_Rarely,217,Sales,10,Master,Marketing,1924,Medium,Male,43,High,2,Sales Executive,Single,5487,10410,1,Y,No,14,Excellent,80,0,10,2,2,10,4,0,9
,28,No,Travel_Frequently,783,Sales,1,College,Life Sciences,1927,High,Male,42,Medium,2,Sales Executive,Married,6834,19255,1,Y,Yes,12,Excellent,80,1,7,2,3,7,7,0,7
,29,Yes,Travel_Frequently,746,Sales,24,Bachelor,Technical Degree,1928,High,Male,45,Very High,1,Sales Representative,Single,1091,10642,1,Y,No,17,Excellent,80,0,1,3,3,1,0,0,0
,39,No,Non-Travel,1251,Sales,21,Master,Life Sciences,1929,Low,Female,32,Low,2,Sales Executive,Married,5736,3987,6,Y,No,19,Excellent,80,1,10,1,3,3,2,1,2
,27,No,Travel_Rarely,1354,Research & Development,2,Master,Technical Degree,1931,Medium,Male,41,High,1,Research Scientist,Married,2226,6073,1,Y,No,11,Excellent,80,1,6,3,2,5,3,1,2
,34,No,Travel_Frequently,735,Research & Development,22,Master,Other,1932,High,Male,86,Medium,2,Research Scientist,Married,5747,26496,1,Y,Yes,15,Excellent,80,0,16,3,3,15,10,6,11
,28,Yes,Travel_Rarely,1475,Sales,13,College,Marketing,1933,Very High,Female,84,High,2,Sales Executive,Single,9854,23352,3,Y,Yes,11,Excellent,80,0,6,0,3,2,0,2,2
,47,No,Non-Travel,1169,Research & Development,14,Master,Technical Degree,1934,High,Male,64,High,2,Research Scientist,Married,5467,2125,8,Y,No,18,Excellent,80,1,16,4,4,8,7,1,7
,56,No,Travel_Rarely,1443,Sales,11,Doctor,Marketing,1935,Very High,Female,89,Medium,2,Sales Executive,Married,5380,20328,4,Y,No,16,Excellent,80,1,6,3,3,0,0,0,0
,39,No,Travel_Rarely,867,Research & Development,9,College,Medical,1936,Low,Male,87,High,2,Manufacturing Director,Married,5151,12315,1,Y,No,25,Outstanding,80,1,10,3,3,10,0,7,9
,38,No,Travel_Frequently,1394,Research & Development,8,Bachelor,Medical,1937,Very High,Female,58,Medium,2,Research Scientist,Divorced,2133,18115,1,Y,Yes,16,Excellent,80,1,20,3,3,20,11,0,7
,58,No,Travel_Rarely,605,Sales,21,Bachelor,Life Sciences,1938,Very High,Female,72,High,4,Manager,Married,17875,11761,4,Y,Yes,13,Excellent,80,1,29,2,2,1,0,0,0
,32,Yes,Travel_Frequently,238,Research & Development,5,College,Life Sciences,1939,Low,Female,47,Very High,1,Research Scientist,Single,2432,15318,3,Y,Yes,14,Excellent,80,0,8,2,3,4,1,0,3
,38,No,Travel_Rarely,1206,Research & Development,9,College,Life Sciences,1940,Medium,Male,71,High,1,Research Scientist,Divorced,4771,14293,2,Y,No,19,Excellent,80,2,10,0,4,5,2,0,3
,49,No,Travel_Frequently,1064,Research & Development,2,Below College,Life Sciences,1941,Medium,Male,42,High,5,Research Director,Married,19161,13738,3,Y,No,15,Excellent,80,0,28,3,3,5,4,4,3
,42,No,Travel_Rarely,419,Sales,12,Master,Marketing,1943,Medium,Male,77,High,2,Sales Executive,Divorced,5087,2900,3,Y,Yes,12,Excellent,80,2,14,4,3,0,0,0,0
,27,Yes,Travel_Frequently,1337,Human Resources,22,Bachelor,Human Resources,1944,Low,Female,58,Medium,1,Human Resources,Married,2863,19555,1,Y,No,12,Excellent,80,0,1,2,3,1,0,0,0
,35,No,Travel_Rarely,682,Sales,18,Master,Medical,1945,Medium,Male,71,High,2,Sales Executive,Married,5561,15975,0,Y,No,16,Excellent,80,1,6,2,1,5,3,0,4
,28,No,Non-Travel,1103,Research & Development,16,Bachelor,Medical,1947,High,Male,49,High,1,Research Scientist,Single,2144,2122,1,Y,No,14,Excellent,80,0,5,3,2,5,3,1,4
,31,No,Non-Travel,976,Research & Development,3,College,Medical,1948,High,Male,48,High,1,Research Scientist,Divorced,3065,3995,1,Y,Yes,13,Excellent,80,1,4,3,4,4,2,2,3
,36,No,Non-Travel,1351,Research & Development,9,Master,Life Sciences,1949,Low,Male,66,Very High,1,Laboratory Technician,Married,2810,9238,1,Y,No,22,Average,80,0,5,3,3,5,4,0,2
,34,No,Travel_Rarely,937,Sales,1,Bachelor,Marketing,1950,Low,Male,32,High,3,Sales Executive,Single,9888,6770,1,Y,No,21,Average,80,0,14,3,2,14,8,2,1
,34,No,Travel_Rarely,1239,Sales,13,Master,Medical,1951,Very High,Male,39,High,3,Sales Executive,Divorced,8628,22914,1,Y,No,18,Average,80,1,9,2,2,8,7,1,1
,26,No,Travel_Rarely,157,Research & Development,1,Bachelor,Medical,1952,High,Male,95,High,1,Laboratory Technician,Single,2867,20006,0,Y,No,13,Average,80,0,8,6,2,7,7,7,6
,29,No,Travel_Rarely,136,Research & Development,1,Bachelor,Life Sciences,1954,Low,Male,89,High,2,Healthcare Representative,Married,5373,6225,0,Y,No,12,Average,80,1,6,5,2,5,3,0,2
,32,No,Non-Travel,1146,Research & Development,15,Master,Medical,1955,High,Female,34,High,2,Healthcare Representative,Divorced,6667,16542,5,Y,No,18,Average,80,1,9,6,3,5,1,1,2
,31,No,Travel_Frequently,1125,Research & Development,1,Bachelor,Life Sciences,1956,Very High,Male,48,Low,2,Research Scientist,Married,5003,5771,1,Y,No,21,Average,80,0,10,6,3,10,8,8,7
,28,Yes,Travel_Rarely,1404,Research & Development,17,Bachelor,Technical Degree,1960,High,Male,32,Medium,1,Laboratory Technician,Divorced,2367,18779,5,Y,No,12,Average,80,1,6,2,2,4,1,0,3
,38,No,Travel_Rarely,1404,Sales,1,Bachelor,Life Sciences,1961,Low,Male,59,Medium,1,Sales Representative,Single,2858,11473,4,Y,No,14,Average,80,0,20,3,2,1,0,0,0
,35,No,Travel_Rarely,1224,Sales,7,Master,Life Sciences,1962,High,Female,55,High,2,Sales Executive,Married,5204,13586,1,Y,Yes,11,Average,80,0,10,2,3,10,8,0,9
,27,No,Travel_Rarely,954,Sales,9,Bachelor,Marketing,1965,Very High,Male,44,High,2,Sales Executive,Single,4105,5099,1,Y,No,14,Average,80,0,7,5,3,7,7,0,7
,32,No,Travel_Rarely,1373,Research & Development,5,Master,Life Sciences,1966,Very High,Male,56,Medium,2,Manufacturing Director,Single,9679,10138,8,Y,No,24,Average,80,0,8,1,3,1,0,0,0
,31,Yes,Travel_Frequently,754,Sales,26,Master,Marketing,1967,Low,Male,63,High,2,Sales Executive,Married,5617,21075,1,Y,Yes,11,Average,80,0,10,4,3,10,7,0,8
,53,Yes,Travel_Rarely,1168,Sales,24,Master,Life Sciences,1968,Low,Male,66,High,3,Sales Executive,Single,10448,5843,6,Y,Yes,13,Average,80,0,15,2,2,2,2,2,2
,54,No,Travel_Rarely,155,Research & Development,9,College,Life Sciences,1969,Low,Female,67,High,2,Research Scientist,Married,2897,22474,3,Y,No,11,Average,80,2,9,6,2,4,3,2,3
,33,No,Travel_Frequently,1303,Research & Development,7,College,Life Sciences,1970,Very High,Male,36,High,2,Healthcare Representative,Divorced,5968,18079,1,Y,No,20,Average,80,3,9,2,3,9,7,2,8
,43,No,Travel_Rarely,574,Research & Development,11,Bachelor,Life Sciences,1971,Low,Male,30,High,3,Healthcare Representative,Married,7510,16873,1,Y,No,17,Average,80,1,10,1,3,10,9,0,9
,38,No,Travel_Frequently,1444,Human Resources,1,Master,Other,1972,Very High,Male,88,High,1,Human Resources,Married,2991,5224,0,Y,Yes,11,Average,80,1,7,2,3,6,2,1,2
,55,No,Travel_Rarely,189,Human Resources,26,Master,Human Resources,1973,High,Male,71,Very High,5,Manager,Married,19636,25811,4,Y,Yes,18,Average,80,1,35,0,3,10,9,1,4
,31,No,Travel_Rarely,1276,Research & Development,2,Below College,Medical,1974,Very High,Female,59,Low,1,Laboratory Technician,Divorced,1129,17536,1,Y,Yes,11,Average,80,3,1,4,3,1,0,0,0
,39,No,Travel_Rarely,119,Sales,15,Master,Marketing,1975,Medium,Male,77,High,4,Sales Executive,Single,13341,25098,0,Y,No,12,Average,80,0,21,3,3,20,8,11,10
,42,No,Non-Travel,335,Research & Development,23,College,Life Sciences,1976,Very High,Male,37,Medium,2,Research Scientist,Single,4332,14811,1,Y,No,12,Average,80,0,20,2,3,20,9,3,7
,31,No,Non-Travel,697,Research & Development,10,Bachelor,Medical,1979,High,Female,40,High,3,Research Director,Married,11031,26862,4,Y,No,20,Average,80,1,13,2,4,11,7,4,8
,54,No,Travel_Rarely,157,Research & Development,10,Bachelor,Medical,1980,High,Female,77,High,2,Manufacturing Director,Single,4440,25198,6,Y,Yes,19,Average,80,0,9,3,3,5,2,1,4
,24,No,Travel_Rarely,771,Research & Development,1,College,Life Sciences,1981,Medium,Male,45,Medium,2,Healthcare Representative,Single,4617,14120,1,Y,No,12,Average,80,0,4,2,2,4,3,1,2
,23,No,Travel_Rarely,571,Research & Development,12,College,Other,1982,Very High,Male,78,High,1,Laboratory Technician,Single,2647,13672,1,Y,No,13,Average,80,0,5,6,4,5,2,1,4
,40,No,Travel_Frequently,692,Research & Development,11,Bachelor,Technical Degree,1985,Very High,Female,73,High,2,Laboratory Technician,Married,6323,26849,1,Y,No,11,Average,80,1,10,2,4,10,9,9,4
,40,No,Travel_Rarely,444,Sales,2,College,Marketing,1986,Medium,Female,92,High,2,Sales Executive,Married,5677,4258,3,Y,No,14,Average,80,1,15,4,3,11,8,5,10
,25,No,Travel_Rarely,309,Human Resources,2,Bachelor,Human Resources,1987,High,Female,82,High,1,Human Resources,Married,2187,19655,4,Y,No,14,Average,80,0,6,3,3,2,0,1,2
,30,No,Travel_Rarely,911,Research & Development,1,College,Medical,1989,Very High,Male,76,High,1,Laboratory Technician,Married,3748,4077,1,Y,No,13,Average,80,0,12,6,2,12,8,1,7
,25,No,Travel_Rarely,977,Research & Development,2,Below College,Other,1992,Very High,Male,57,High,1,Laboratory Technician,Divorced,3977,7298,6,Y,Yes,19,Average,80,1,7,2,2,2,2,0,2
,47,No,Travel_Rarely,1180,Research & Development,25,Bachelor,Medical,1993,Low,Male,84,High,3,Healthcare Representative,Single,8633,13084,2,Y,No,23,Average,80,0,25,3,3,17,14,12,11
,33,No,Non-Travel,1313,Research & Development,1,College,Medical,1994,Medium,Male,59,Medium,1,Laboratory Technician,Divorced,2008,20439,1,Y,No,12,Average,80,3,1,2,2,1,1,0,0
,38,No,Travel_Rarely,1321,Sales,1,Master,Life Sciences,1995,Very High,Male,86,High,2,Sales Executive,Married,4440,7636,0,Y,No,15,Average,80,2,16,3,3,15,13,5,8
,31,No,Travel_Rarely,1154,Sales,2,College,Life Sciences,1996,Low,Male,54,High,1,Sales Representative,Married,3067,6393,0,Y,No,19,Average,80,1,3,1,3,2,2,1,2
,38,No,Travel_Frequently,508,Research & Development,6,Master,Life Sciences,1997,Low,Male,72,Medium,2,Manufacturing Director,Married,5321,14284,2,Y,No,11,Average,80,1,10,1,3,8,3,7,7
,42,No,Travel_Rarely,557,Research & Development,18,Master,Life Sciences,1998,Very High,Male,35,High,2,Research Scientist,Divorced,5410,11189,6,Y,Yes,17,Average,80,1,9,3,2,4,3,1,2
,41,No,Travel_Rarely,642,Research & Development,1,Bachelor,Life Sciences,1999,Very High,Male,76,High,1,Research Scientist,Married,2782,21412,3,Y,No,22,Average,80,1,12,3,3,5,3,1,0
,47,No,Non-Travel,1162,Research & Development,1,Below College,Medical,2000,High,Female,98,High,3,Research Director,Married,11957,17231,0,Y,No,18,Average,80,2,14,3,1,13,8,5,12
,35,No,Travel_Rarely,1490,Research & Development,11,Master,Medical,2003,Very High,Male,43,High,1,Laboratory Technician,Married,2660,20232,7,Y,Yes,11,Average,80,1,5,3,3,2,2,2,2
,22,No,Travel_Rarely,581,Research & Development,1,College,Life Sciences,2007,Very High,Male,63,High,1,Research Scientist,Single,3375,17624,0,Y,No,12,Average,80,0,4,2,4,3,2,1,2
,35,No,Travel_Rarely,1395,Research & Development,9,Master,Medical,2008,Medium,Male,48,High,2,Research Scientist,Single,5098,18698,1,Y,No,19,Average,80,0,10,5,3,10,7,0,8
,33,No,Travel_Rarely,501,Research & Development,15,College,Medical,2009,Medium,Female,95,High,2,Healthcare Representative,Married,4878,21653,0,Y,Yes,13,Average,80,1,10,6,3,9,7,8,1
,32,No,Travel_Rarely,267,Research & Development,29,Master,Life Sciences,2010,High,Female,49,Medium,1,Laboratory Technician,Single,2837,15919,1,Y,No,13,Average,80,0,6,3,3,6,2,4,1
,40,No,Travel_Rarely,543,Research & Development,1,Master,Life Sciences,2012,Low,Male,83,High,1,Laboratory Technician,Married,2406,4060,8,Y,No,19,Average,80,2,8,3,2,1,0,0,0
,32,No,Travel_Rarely,234,Sales,1,Master,Medical,2013,Medium,Male,68,Medium,1,Sales Representative,Married,2269,18024,0,Y,No,14,Average,80,1,3,2,3,2,2,2,2
,39,No,Travel_Rarely,116,Research & Development,24,Below College,Life Sciences,2014,Low,Male,52,High,2,Research Scientist,Single,4108,5340,7,Y,No,13,Average,80,0,18,2,3,7,7,1,7
,38,No,Travel_Rarely,201,Research & Development,10,Bachelor,Medical,2015,Medium,Female,99,Low,3,Research Director,Married,13206,3376,3,Y,No,12,Average,80,1,20,3,3,18,16,1,11
,32,No,Travel_Rarely,801,Sales,1,Master,Marketing,2016,High,Female,48,High,3,Sales Executive,Married,10422,24032,1,Y,No,19,Average,80,2,14,3,3,14,10,5,7
,37,No,Travel_Rarely,161,Research & Development,10,Bachelor,Life Sciences,2017,High,Female,42,Very High,3,Research Director,Married,13744,15471,1,Y,Yes,25,Average,80,1,16,2,3,16,11,6,8
,25,No,Travel_Rarely,1382,Sales,8,College,Other,2018,Low,Female,85,High,2,Sales Executive,Divorced,4907,13684,0,Y,Yes,22,Average,80,1,6,3,2,5,3,0,4
,52,No,Non-Travel,585,Sales,29,Master,Life Sciences,2019,Low,Male,40,High,1,Sales Representative,Divorced,3482,19788,2,Y,No,15,Average,80,2,16,3,2,9,8,0,0
,44,No,Travel_Rarely,1037,Research & Development,1,Bachelor,Medical,2020,Medium,Male,42,High,1,Research Scientist,Single,2436,13422,6,Y,Yes,12,Average,80,0,6,2,3,4,3,1,2
,21,No,Travel_Rarely,501,Sales,5,Below College,Medical,2021,High,Male,58,High,1,Sales Representative,Single,2380,25479,1,Y,Yes,11,Average,80,0,2,6,3,2,2,1,2
,39,No,Non-Travel,105,Research & Development,9,Bachelor,Life Sciences,2022,Very High,Male,87,High,5,Manager,Single,19431,15302,2,Y,No,13,Average,80,0,21,3,2,6,0,1,3
,23,Yes,Travel_Frequently,638,Sales,9,Bachelor,Marketing,2023,Very High,Male,33,High,1,Sales Representative,Married,1790,26956,1,Y,No,19,Average,80,1,1,3,2,1,0,1,0
,36,No,Travel_Rarely,557,Sales,3,Bachelor,Medical,2024,Low,Female,94,Medium,3,Sales Executive,Married,7644,12695,0,Y,No,19,Average,80,2,10,2,3,9,7,3,4
,36,No,Travel_Frequently,688,Research & Development,4,College,Life Sciences,2025,Very High,Female,97,High,2,Manufacturing Director,Divorced,5131,9192,7,Y,No,13,Average,80,3,18,3,3,4,2,0,2
,56,No,Non-Travel,667,Research & Development,1,Master,Life Sciences,2026,High,Male,57,High,2,Healthcare Representative,Divorced,6306,26236,1,Y,No,21,Average,80,1,13,2,2,13,12,1,9
,29,Yes,Travel_Rarely,1092,Research & Development,1,Master,Medical,2027,Low,Male,36,High,1,Research Scientist,Married,4787,26124,9,Y,Yes,14,Average,80,3,4,3,4,2,2,2,2
,42,No,Travel_Rarely,300,Research & Development,2,Bachelor,Life Sciences,2031,Low,Male,56,High,5,Manager,Married,18880,17312,5,Y,No,11,Average,80,0,24,2,2,22,6,4,14
,56,Yes,Travel_Rarely,310,Research & Development,7,College,Technical Degree,2032,Very High,Male,72,High,1,Laboratory Technician,Married,2339,3666,8,Y,No,11,Average,80,1,14,4,1,10,9,9,8
,41,No,Travel_Rarely,582,Research & Development,28,Master,Life Sciences,2034,Low,Female,60,Medium,4,Manufacturing Director,Married,13570,5640,0,Y,No,23,Average,80,1,21,3,3,20,7,0,10
,34,No,Travel_Rarely,704,Sales,28,Bachelor,Marketing,2035,Very High,Female,95,Medium,2,Sales Executive,Married,6712,8978,1,Y,No,21,Average,80,2,8,2,3,8,7,1,7
,36,No,Non-Travel,301,Sales,15,Master,Marketing,2036,Very High,Male,88,Low,2,Sales Executive,Divorced,5406,10436,1,Y,No,24,Average,80,1,15,4,2,15,12,11,11
